VARIABLES = "x","y-y0","u"
 7.500000000E-01 2.823803425E-01 1.045058727E+00
 7.500000000E-01 2.881332934E-01 1.043885231E+00
 7.500000000E-01 2.940034270E-01 1.042732596E+00
 7.500000000E-01 2.999931276E-01 1.041600466E+00
 7.500000000E-01 3.061048985E-01 1.040489197E+00
 7.500000000E-01 3.123411536E-01 1.039398551E+00
 7.500000000E-01 3.187044859E-01 1.038328767E+00
 7.500000000E-01 3.251974285E-01 1.037279606E+00
 7.500000000E-01 3.318226933E-01 1.036251068E+00
 7.500000000E-01 3.385829031E-01 1.035243034E+00
 7.500000000E-01 3.454808295E-01 1.034255624E+00
 7.500000000E-01 3.525193036E-01 1.033288479E+00
 7.500000000E-01 3.597011864E-01 1.032341719E+00
 7.500000000E-01 3.670293689E-01 1.031415343E+00
 7.500000000E-01 3.745068610E-01 1.030508995E+00
 7.500000000E-01 3.821366727E-01 1.029622436E+00
 7.500000000E-01 3.899219334E-01 1.028755784E+00
 7.500000000E-01 3.978658020E-01 1.027908683E+00
 7.500000000E-01 4.059715271E-01 1.027081013E+00
 7.500000000E-01 4.142423570E-01 1.026272655E+00
 7.500000000E-01 4.226817191E-01 1.025483251E+00
 7.500000000E-01 4.312930107E-01 1.024712801E+00
 7.500000000E-01 4.400797188E-01 1.023960948E+00
 7.500000000E-01 4.490454495E-01 1.023227572E+00
 7.500000000E-01 4.581938386E-01 1.022512197E+00
 7.500000000E-01 4.675286412E-01 1.021814942E+00
 7.500000000E-01 4.770535827E-01 1.021135330E+00
 7.500000000E-01 4.867725968E-01 1.020473123E+00
 7.500000000E-01 4.966895580E-01 1.019828081E+00
 7.500000000E-01 5.068086386E-01 1.019199967E+00
 7.500000000E-01 5.171338320E-01 1.018588543E+00
 7.500000000E-01 5.276693702E-01 1.017993450E+00
 7.500000000E-01 5.384196043E-01 1.017414451E+00
 7.500000000E-01 5.493887663E-01 1.016851306E+00
 7.500000000E-01 5.605814457E-01 1.016303539E+00
 7.500000000E-01 5.720021725E-01 1.015771031E+00
 7.500000000E-01 5.836555958E-01 1.015253544E+00
 7.500000000E-01 5.955463648E-01 1.014750719E+00
 7.500000000E-01 6.076794267E-01 1.014262199E+00
 7.500000000E-01 6.200596690E-01 1.013787746E+00
 7.500000000E-01 6.326921582E-01 1.013327122E+00
 7.500000000E-01 6.455819607E-01 1.012879968E+00
 7.500000000E-01 6.587343812E-01 1.012445927E+00
 7.500000000E-01 6.721547842E-01 1.012024760E+00
 7.500000000E-01 6.858485341E-01 1.011616349E+00
 7.500000000E-01 6.998213530E-01 1.011220098E+00
 7.500000000E-01 7.140787840E-01 1.010836005E+00
 7.500000000E-01 7.286266685E-01 1.010463595E+00
 7.500000000E-01 7.434709668E-01 1.010102630E+00
 7.500000000E-01 7.586176991E-01 1.009752870E+00
 7.500000000E-01 7.740730047E-01 1.009413958E+00
 7.500000000E-01 7.898432016E-01 1.009085655E+00
 7.500000000E-01 8.059346080E-01 1.008767843E+00
 7.500000000E-01 8.223538995E-01 1.008460045E+00
 7.500000000E-01 8.391076922E-01 1.008162022E+00
 7.500000000E-01 8.562028408E-01 1.007873654E+00
 7.500000000E-01 8.736462593E-01 1.007594466E+00
 7.500000000E-01 8.914450407E-01 1.007324457E+00
 7.500000000E-01 9.096063972E-01 1.007063150E+00
 7.500000000E-01 9.281377792E-01 1.006810427E+00
 7.500000000E-01 9.470467567E-01 1.006566048E+00
 7.500000000E-01 9.663408399E-01 1.006329775E+00
 7.500000000E-01 9.860281348E-01 1.006101251E+00
 7.500000000E-01 1.006116509E+00 1.005880475E+00
 7.500000000E-01 1.026614070E+00 1.005667090E+00
 7.500000000E-01 1.047529340E+00 1.005460858E+00
 7.500000000E-01 1.068870544E+00 1.005261540E+00
 7.500000000E-01 1.090646625E+00 1.005069137E+00
 7.500000000E-01 1.112866402E+00 1.004883170E+00
 7.500000000E-01 1.135538816E+00 1.004703522E+00
 7.500000000E-01 1.158673048E+00 1.004530072E+00
 7.500000000E-01 1.182278752E+00 1.004362822E+00
 7.500000000E-01 1.206365228E+00 1.004201174E+00
 7.500000000E-01 1.230942488E+00 1.004045129E+00
 7.500000000E-01 1.256020427E+00 1.003894567E+00
 7.500000000E-01 1.281609297E+00 1.003749251E+00
 7.500000000E-01 1.307719469E+00 1.003609061E+00
 7.500000000E-01 1.334361672E+00 1.003473878E+00
 7.500000000E-01 1.361546636E+00 1.003343344E+00
 7.500000000E-01 1.389285326E+00 1.003217459E+00
 7.500000000E-01 1.417589188E+00 1.003096104E+00
 7.500000000E-01 1.446469784E+00 1.002979159E+00
 7.500000000E-01 1.475938678E+00 1.002866268E+00
 7.500000000E-01 1.506007910E+00 1.002757430E+00
 7.500000000E-01 1.536689758E+00 1.002652645E+00
 7.500000000E-01 1.567996740E+00 1.002551556E+00
 7.500000000E-01 1.599941492E+00 1.002454162E+00
 7.500000000E-01 1.632537007E+00 1.002360225E+00
 7.500000000E-01 1.665796638E+00 1.002269864E+00
 7.500000000E-01 1.699733853E+00 1.002182722E+00
 7.500000000E-01 1.734362483E+00 1.002098799E+00
 7.500000000E-01 1.769696712E+00 1.002017975E+00
 7.500000000E-01 1.805750608E+00 1.001940131E+00
 7.500000000E-01 1.842539191E+00 1.001865149E+00
 7.500000000E-01 1.880077124E+00 1.001793027E+00
 7.500000000E-01 1.918379903E+00 1.001723647E+00
 7.500000000E-01 1.957463026E+00 1.001656651E+00
 7.500000000E-01 1.997342348E+00 1.001592398E+00
 7.500000000E-01 2.038034201E+00 1.001530409E+00
 7.500000000E-01 2.079555035E+00 1.001470923E+00
 7.500000000E-01 2.121921778E+00 1.001413703E+00
 7.500000000E-01 2.165151596E+00 1.001358628E+00
 7.500000000E-01 2.209262133E+00 1.001305580E+00
 7.500000000E-01 2.254271507E+00 1.001254797E+00
 7.500000000E-01 2.300197601E+00 1.001205802E+00
 7.500000000E-01 2.347059488E+00 1.001158714E+00
 7.500000000E-01 2.394876242E+00 1.001113653E+00
 7.500000000E-01 2.443666935E+00 1.001070261E+00
 7.500000000E-01 2.493451595E+00 1.001028657E+00
 7.500000000E-01 2.544250727E+00 1.000988722E+00
 7.500000000E-01 2.596084595E+00 1.000950336E+00
 7.500000000E-01 2.648974657E+00 1.000913739E+00
 7.500000000E-01 2.702942133E+00 1.000878453E+00
 7.500000000E-01 2.758009195E+00 1.000844598E+00
 7.500000000E-01 2.814198017E+00 1.000812411E+00
 7.500000000E-01 2.871531487E+00 1.000781417E+00
 7.500000000E-01 2.930033207E+00 1.000751853E+00
 7.500000000E-01 2.989726782E+00 1.000723481E+00
 7.500000000E-01 3.050636292E+00 1.000696540E+00
 7.500000000E-01 3.112786770E+00 1.000670791E+00
 7.500000000E-01 3.176203728E+00 1.000646234E+00
 7.500000000E-01 3.240912437E+00 1.000622869E+00
 7.500000000E-01 3.306939363E+00 1.000600576E+00
 7.500000000E-01 3.374311686E+00 1.000579476E+00
 7.500000000E-01 3.443056345E+00 1.000559449E+00
 7.500000000E-01 3.513201714E+00 1.000540495E+00
 7.500000000E-01 3.584775925E+00 1.000522614E+00
 7.500000000E-01 3.657808542E+00 1.000505805E+00
 7.500000000E-01 3.732329130E+00 1.000489950E+00
 7.500000000E-01 3.808367729E+00 1.000475168E+00
 7.500000000E-01 3.885955572E+00 1.000461340E+00
 7.500000000E-01 3.965123892E+00 1.000448585E+00
 7.500000000E-01 4.045905113E+00 1.000436902E+00
 7.500000000E-01 4.128332138E+00 1.000426054E+00
 7.500000000E-01 4.212438583E+00 1.000416398E+00
 7.500000000E-01 4.298258781E+00 1.000407696E+00
 7.500000000E-01 4.385827065E+00 1.000400066E+00
 7.500000000E-01 4.475179195E+00 1.000393391E+00
 7.500000000E-01 4.566351891E+00 1.000388026E+00
 7.500000000E-01 4.659382343E+00 1.000383615E+00
 7.500000000E-01 4.754307747E+00 1.000380397E+00
 7.500000000E-01 4.851167202E+00 1.000378489E+00
 7.500000000E-01 4.949999809E+00 1.000377893E+00
ZONE T="x=1.20148"
 1.201478243E+00 0.000000000E+00 0.000000000E+00
 1.201478243E+00 4.999999987E-07 1.809027162E-03
 1.201478243E+00 1.000203383E-06 3.618601942E-03
 1.201478243E+00 1.500813596E-06 5.429460201E-03
 1.201478243E+00 2.002034307E-06 7.242338266E-03
 1.201478243E+00 2.504069471E-06 9.057971649E-03
 1.201478243E+00 3.007123041E-06 1.087710075E-02
 1.201478243E+00 3.511400109E-06 1.270046085E-02
 1.201478243E+00 4.017105312E-06 1.452879421E-02
 1.201478243E+00 4.524444648E-06 1.636284031E-02
 1.201478243E+00 5.033624348E-06 1.820334792E-02
 1.201478243E+00 5.544851319E-06 2.005105652E-02
 1.201478243E+00 6.058334293E-06 2.190672047E-02
 1.201478243E+00 6.574281088E-06 2.377109043E-02
 1.201478243E+00 7.092902251E-06 2.564491704E-02
 1.201478243E+00 7.614408787E-06 2.752896026E-02
 1.201478243E+00 8.139012607E-06 2.942398377E-02
 1.201478243E+00 8.666926988E-06 3.133074567E-02
 1.201478243E+00 9.198367479E-06 3.325002268E-02
 1.201478243E+00 9.733548723E-06 3.518258408E-02
 1.201478243E+00 1.027268991E-05 3.712920472E-02
 1.201478243E+00 1.081600931E-05 3.909067065E-02
 1.201478243E+00 1.136372885E-05 4.106776044E-02
 1.201478243E+00 1.191607043E-05 4.306126758E-02
 1.201478243E+00 1.247325872E-05 4.507199302E-02
 1.201478243E+00 1.303552108E-05 4.710072652E-02
 1.201478243E+00 1.360308670E-05 4.914827272E-02
 1.201478243E+00 1.417618478E-05 5.121544749E-02
 1.201478243E+00 1.475504905E-05 5.330305547E-02
 1.201478243E+00 1.533991599E-05 5.541191623E-02
 1.201478243E+00 1.593102206E-05 5.754284561E-02
 1.201478243E+00 1.652860919E-05 5.969667435E-02
 1.201478243E+00 1.713291931E-05 6.187422201E-02
 1.201478243E+00 1.774419979E-05 6.407630444E-02
 1.201478243E+00 1.836269621E-05 6.630377471E-02
 1.201478243E+00 1.898866321E-05 6.855744869E-02
 1.201478243E+00 1.962235365E-05 7.083815336E-02
 1.201478243E+00 2.026402581E-05 7.314671576E-02
 1.201478243E+00 2.091394163E-05 7.548395544E-02
 1.201478243E+00 2.157236304E-05 7.785069197E-02
 1.201478243E+00 2.223956108E-05 8.024774492E-02
 1.201478243E+00 2.291580495E-05 8.267589658E-02
 1.201478243E+00 2.360136932E-05 8.513595909E-02
 1.201478243E+00 2.429653614E-05 8.762868494E-02
 1.201478243E+00 2.500158553E-05 9.015484154E-02
 1.201478243E+00 2.571680307E-05 9.271516651E-02
 1.201478243E+00 2.644248343E-05 9.531037509E-02
 1.201478243E+00 2.717891948E-05 9.794112295E-02
 1.201478243E+00 2.792640953E-05 1.006080881E-01
 1.201478243E+00 2.868526099E-05 1.033118591E-01
 1.201478243E+00 2.945577944E-05 1.060530022E-01
 1.201478243E+00 3.023828140E-05 1.088320389E-01
 1.201478243E+00 3.103308336E-05 1.116494089E-01
 1.201478243E+00 3.184050729E-05 1.145055071E-01
 1.201478243E+00 3.266088243E-05 1.174006686E-01
 1.201478243E+00 3.349454346E-05 1.203351244E-01
 1.201478243E+00 3.434183236E-05 1.233090088E-01
 1.201478243E+00 3.520308746E-05 1.263224185E-01
 1.201478243E+00 3.607866165E-05 1.293753088E-01
 1.201478243E+00 3.696891145E-05 1.324675083E-01
 1.201478243E+00 3.787420064E-05 1.355987787E-01
 1.201478243E+00 3.879489668E-05 1.387687027E-01
 1.201478243E+00 3.973137063E-05 1.419768035E-01
 1.201478243E+00 4.068400813E-05 1.452224255E-01
 1.201478243E+00 4.165319478E-05 1.485047787E-01
 1.201478243E+00 4.263932351E-05 1.518229246E-01
 1.201478243E+00 4.364279812E-05 1.551758200E-01
 1.201478243E+00 4.466402606E-05 1.585622132E-01
 1.201478243E+00 4.570341844E-05 1.619808227E-01
 1.201478243E+00 4.676140452E-05 1.654301137E-01
 1.201478243E+00 4.783841359E-05 1.689084768E-01
 1.201478243E+00 4.893487858E-05 1.724141985E-01
 1.201478243E+00 5.005125058E-05 1.759454161E-01
 1.201478243E+00 5.118798072E-05 1.795001477E-01
 1.201478243E+00 5.234553100E-05 1.830764115E-01
 1.201478243E+00 5.352437802E-05 1.866720617E-01
 1.201478243E+00 5.472499470E-05 1.902849376E-01
 1.201478243E+00 5.594787217E-05 1.939128041E-01
 1.201478243E+00 5.719350884E-05 1.975534260E-01
 1.201478243E+00 5.846241038E-05 2.012045532E-01
 1.201478243E+00 5.975508975E-05 2.048639357E-01
 1.201478243E+00 6.107207446E-05 2.085293233E-01
 1.201478243E+00 6.241390656E-05 2.121985406E-01
 1.201478243E+00 6.378112448E-05 2.158694565E-01
 1.201478243E+00 6.517428847E-05 2.195399553E-01
 1.201478243E+00 6.659396604E-05 2.232080549E-01
 1.201478243E+00 6.804072473E-05 2.268718332E-01
 1.201478243E+00 6.951516116E-05 2.305294275E-01
 1.201478243E+00 7.101787924E-05 2.341791242E-01
 1.201478243E+00 7.254948287E-05 2.378192842E-01
 1.201478243E+00 7.411059778E-05 2.414483726E-01
 1.201478243E+00 7.570186426E-05 2.450649887E-01
 1.201478243E+00 7.732391532E-05 2.486677766E-01
 1.201478243E+00 7.897742034E-05 2.522555590E-01
 1.201478243E+00 8.066305600E-05 2.558272183E-01
 1.201478243E+00 8.238149894E-05 2.593817711E-01
 1.201478243E+00 8.413345495E-05 2.629183233E-01
 1.201478243E+00 8.591963706E-05 2.664361000E-01
 1.201478243E+00 8.774075832E-05 2.699343562E-01
 1.201478243E+00 8.959758270E-05 2.734134197E-01
 1.201478243E+00 9.149084508E-05 2.768751383E-01
 1.201478243E+00 9.342132398E-05 2.803209722E-01
 1.201478243E+00 9.538980521E-05 2.837508321E-01
 1.201478243E+00 9.739708912E-05 2.871640623E-01
 1.201478243E+00 9.944399062E-05 2.905598283E-01
 1.201478243E+00 1.015313392E-04 2.939374447E-01
 1.201478243E+00 1.036599933E-04 2.972961664E-01
 1.201478243E+00 1.058308117E-04 3.006353974E-01
 1.201478243E+00 1.080446746E-04 3.039544821E-01
 1.201478243E+00 1.103024915E-04 3.072529435E-01
 1.201478243E+00 1.126051793E-04 3.105301857E-01
 1.201478243E+00 1.149536620E-04 3.137858510E-01
 1.201478243E+00 1.173489145E-04 3.170194626E-01
 1.201478243E+00 1.197918973E-04 3.202307224E-01
 1.201478243E+00 1.222835999E-04 3.234192133E-01
 1.201478243E+00 1.248250628E-04 3.265847266E-01
 1.201478243E+00 1.274172828E-04 3.297269940E-01
 1.201478243E+00 1.300613367E-04 3.328458071E-01
 1.201478243E+00 1.327583013E-04 3.359409571E-01
 1.201478243E+00 1.355092681E-04 3.390123546E-01
 1.201478243E+00 1.383153576E-04 3.420598805E-01
 1.201478243E+00 1.411777048E-04 3.450833559E-01
 1.201478362E+00 1.440974738E-04 3.480828106E-01
 1.201478362E+00 1.470758725E-04 3.510581851E-01
 1.201478362E+00 1.501140796E-04 3.540094793E-01
 1.201478362E+00 1.532133610E-04 3.569366932E-01
 1.201478362E+00 1.563749538E-04 3.598398268E-01
 1.201478362E+00 1.596001675E-04 3.627188802E-01
 1.201478362E+00 1.628902974E-04 3.655738831E-01
 1.201478362E+00 1.662466966E-04 3.684050441E-01
 1.201478362E+00 1.696707041E-04 3.712121844E-01
 1.201478362E+00 1.731637312E-04 3.739955425E-01
 1.201478362E+00 1.767272042E-04 3.767550588E-01
 1.201478362E+00 1.803625637E-04 3.794908226E-01
 1.201478362E+00 1.840712794E-04 3.822029233E-01
 1.201478362E+00 1.878548792E-04 3.848913610E-01
 1.201478362E+00 1.917148911E-04 3.875562549E-01
 1.201478362E+00 1.956528868E-04 3.901975751E-01
 1.201478362E+00 1.996704668E-04 3.928156793E-01
 1.201478362E+00 2.037692757E-04 3.954110444E-01
 1.201478362E+00 2.079509577E-04 3.979849815E-01
 1.201478362E+00 2.122172300E-04 4.005395174E-01
 1.201478362E+00 2.165698388E-04 4.030759037E-01
 1.201478362E+00 2.210105304E-04 4.055946171E-01
 1.201478362E+00 2.255411237E-04 4.080958962E-01
 1.201478362E+00 2.301634668E-04 4.105799496E-01
 1.201478362E+00 2.348794369E-04 4.130468965E-01
 1.201478362E+00 2.396909404E-04 4.154970348E-01
 1.201478362E+00 2.445999417E-04 4.179304838E-01
 1.201478362E+00 2.496084489E-04 4.203474522E-01
 1.201478362E+00 2.547184704E-04 4.227481484E-01
 1.201478362E+00 2.599321306E-04 4.251326621E-01
 1.201478362E+00 2.652514959E-04 4.275012016E-01
 1.201478362E+00 2.706787782E-04 4.298540354E-01
 1.201478362E+00 2.762161603E-04 4.321911335E-01
 1.201478362E+00 2.818659123E-04 4.345127940E-01
 1.201478362E+00 2.876303042E-04 4.368191361E-01
 1.201478362E+00 2.935116936E-04 4.391103089E-01
 1.201478362E+00 2.995124669E-04 4.413864315E-01
 1.201478362E+00 3.056350979E-04 4.436476529E-01
 1.201478362E+00 3.118820314E-04 4.458941221E-01
 1.201478362E+00 3.182558285E-04 4.481259584E-01
 1.201478362E+00 3.247591085E-04 4.503432810E-01
 1.201478362E+00 3.313944617E-04 4.525462091E-01
 1.201478362E+00 3.381646238E-04 4.547348917E-01
 1.201478362E+00 3.450723598E-04 4.569093585E-01
 1.201478362E+00 3.521204344E-04 4.590698481E-01
 1.201478362E+00 3.593117581E-04 4.612163305E-01
 1.201478362E+00 3.666492412E-04 4.633490145E-01
 1.201478362E+00 3.741358523E-04 4.654679000E-01
 1.201478362E+00 3.817746765E-04 4.675731957E-01
 1.201478362E+00 3.895687696E-04 4.696649313E-01
 1.201478362E+00 3.975213331E-04 4.717431366E-01
 1.201478362E+00 4.056355974E-04 4.738079906E-01
 1.201478362E+00 4.139148805E-04 4.758595526E-01
 1.201478362E+00 4.223625001E-04 4.778978825E-01
 1.201478362E+00 4.309819487E-04 4.799230993E-01
 1.201478362E+00 4.397767188E-04 4.819352031E-01
 1.201478362E+00 4.487503611E-04 4.839343727E-01
 1.201478362E+00 4.579065426E-04 4.859206080E-01
 1.201478362E+00 4.672489886E-04 4.878939688E-01
 1.201478362E+00 4.767814826E-04 4.898545444E-01
 1.201478362E+00 4.865079245E-04 4.918024540E-01
 1.201478362E+00 4.964323016E-04 4.937377274E-01
 1.201478362E+00 5.065585719E-04 4.956604242E-01
 1.201478362E+00 5.168908974E-04 4.975706637E-01
 1.201478362E+00 5.274334690E-04 4.994684160E-01
 1.201478362E+00 5.381905939E-04 5.013538599E-01
 1.201478362E+00 5.491666379E-04 5.032269955E-01
 1.201478362E+00 5.603660829E-04 5.050879121E-01
 1.201478362E+00 5.717934691E-04 5.069366693E-01
 1.201478362E+00 5.834534531E-04 5.087733865E-01
 1.201478362E+00 5.953507498E-04 5.105980635E-01
 1.201478362E+00 6.074902485E-04 5.124108195E-01
 1.201478362E+00 6.198768388E-04 5.142117739E-01
 1.201478362E+00 6.325155264E-04 5.160009265E-01
 1.201478362E+00 6.454115501E-04 5.177783966E-01
 1.201478362E+00 6.585700903E-04 5.195442438E-01
 1.201478362E+00 6.719965604E-04 5.212986469E-01
 1.201478362E+00 6.856963155E-04 5.230415463E-01
 1.201478362E+00 6.996750599E-04 5.247731805E-01
 1.201478362E+00 7.139383815E-04 5.264935493E-01
 1.201478481E+00 7.284921012E-04 5.282027721E-01
 1.201478481E+00 7.433421561E-04 5.299009681E-01
 1.201478481E+00 7.584945997E-04 5.315883160E-01
 1.201478481E+00 7.739555440E-04 5.332648158E-01
 1.201478481E+00 7.897313335E-04 5.349305868E-01
 1.201478481E+00 8.058283711E-04 5.365858078E-01
 1.201478481E+00 8.222531760E-04 5.382306576E-01
 1.201478481E+00 8.390124422E-04 5.398650765E-01
 1.201478481E+00 8.561130380E-04 5.414893627E-01
 1.201478481E+00 8.735618321E-04 5.431036353E-01
 1.201478481E+00 8.913659840E-04 5.447080731E-01
 1.201478481E+00 9.095327114E-04 5.463027358E-01
 1.201478481E+00 9.280694067E-04 5.478877425E-01
 1.201478481E+00 9.469836368E-04 5.494633913E-01
 1.201478481E+00 9.662830271E-04 5.510298014E-01
 1.201478481E+00 9.859754937E-04 5.525870919E-01
 1.201478481E+00 1.006069011E-03 5.541355014E-01
 1.201478481E+00 1.026571845E-03 5.556752086E-01
 1.201478481E+00 1.047492144E-03 5.572063923E-01
 1.201478481E+00 1.068838639E-03 5.587292910E-01
 1.201478481E+00 1.090619829E-03 5.602440834E-01
 1.201478481E+00 1.112844679E-03 5.617508888E-01
 1.201478481E+00 1.135522267E-03 5.632500052E-01
 1.201478481E+00 1.158661675E-03 5.647417307E-01
 1.201478481E+00 1.182272448E-03 5.662261248E-01
 1.201478481E+00 1.206364017E-03 5.677036047E-01
 1.201478481E+00 1.230946393E-03 5.691742301E-01
 1.201478481E+00 1.256029471E-03 5.706384182E-01
 1.201478481E+00 1.281623496E-03 5.720962882E-01
 1.201478601E+00 1.307738828E-03 5.735482574E-01
 1.201478601E+00 1.334386063E-03 5.749943852E-01
 1.201478601E+00 1.361576142E-03 5.764350891E-01
 1.201478601E+00 1.389320125E-03 5.778707266E-01
 1.201478601E+00 1.417629072E-03 5.793012977E-01
 1.201478601E+00 1.446514856E-03 5.807273984E-01
 1.201478601E+00 1.475988887E-03 5.821492672E-01
 1.201478601E+00 1.506063389E-03 5.835670829E-01
 1.201478601E+00 1.536750467E-03 5.849812031E-01
 1.201478601E+00 1.568062697E-03 5.863921046E-01
 1.201478601E+00 1.600012765E-03 5.877999663E-01
 1.201478601E+00 1.632613712E-03 5.892051458E-01
 1.201478601E+00 1.665878692E-03 5.906080604E-01
 1.201478601E+00 1.699821325E-03 5.920089483E-01
 1.201478601E+00 1.734455349E-03 5.934082866E-01
 1.201478601E+00 1.769794966E-03 5.948064923E-01
 1.201478601E+00 1.805854496E-03 5.962037444E-01
 1.201478601E+00 1.842648489E-03 5.976005793E-01
 1.201478720E+00 1.880192081E-03 5.989974141E-01
 1.201478720E+00 1.918500522E-03 6.003945470E-01
 1.201478720E+00 1.957589295E-03 6.017924547E-01
 1.201478720E+00 1.997474348E-03 6.031916142E-01
 1.201478720E+00 2.038171981E-03 6.045923829E-01
 1.201478720E+00 2.079698723E-03 6.059951782E-01
 1.201478720E+00 2.122071339E-03 6.074005365E-01
 1.201478720E+00 2.165307058E-03 6.088089347E-01
 1.201478720E+00 2.209423808E-03 6.102207303E-01
 1.201478720E+00 2.254439052E-03 6.116365790E-01
 1.201478720E+00 2.300371416E-03 6.130567789E-01
 1.201478720E+00 2.347239526E-03 6.144819856E-01
 1.201478720E+00 2.395062475E-03 6.159127355E-01
 1.201478839E+00 2.443859586E-03 6.173494458E-01
 1.201478839E+00 2.493650885E-03 6.187927723E-01
 1.201478839E+00 2.544456394E-03 6.202431917E-01
 1.201478839E+00 2.596297069E-03 6.217013597E-01
 1.201478839E+00 2.649193862E-03 6.231678724E-01
 1.201478839E+00 2.703167964E-03 6.246432662E-01
 1.201478839E+00 2.758241957E-03 6.261281371E-01
 1.201478839E+00 2.814437728E-03 6.276232600E-01
 1.201478839E+00 2.871778561E-03 6.291292310E-01
 1.201478839E+00 2.930287272E-03 6.306467056E-01
 1.201478839E+00 2.989988076E-03 6.321763396E-01
 1.201478958E+00 3.050905187E-03 6.337189078E-01
 1.201478958E+00 3.113063052E-03 6.352750659E-01
 1.201478958E+00 3.176487517E-03 6.368456483E-01
 1.201478958E+00 3.241203958E-03 6.384313703E-01
 1.201478958E+00 3.307238920E-03 6.400330663E-01
 1.201478958E+00 3.374618944E-03 6.416515112E-01
 1.201478958E+00 3.443371970E-03 6.432875395E-01
 1.201478958E+00 3.513525473E-03 6.449420452E-01
 1.201479077E+00 3.585108090E-03 6.466158628E-01
 1.201479077E+00 3.658149159E-03 6.483100057E-01
 1.201479077E+00 3.732678248E-03 6.500253677E-01
 1.201479077E+00 3.808725858E-03 6.517627835E-01
 1.201479077E+00 3.886322491E-03 6.535233855E-01
 1.201479077E+00 3.965499811E-03 6.553081274E-01
 1.201479077E+00 4.046290647E-03 6.571181417E-01
 1.201479077E+00 4.128727131E-03 6.589544415E-01
 1.201479197E+00 4.212843254E-03 6.608181000E-01
 1.201479197E+00 4.298672546E-03 6.627103090E-01
 1.201479197E+00 4.386250861E-03 6.646323204E-01
 1.201479197E+00 4.475613125E-03 6.665851474E-01
 1.201479197E+00 4.566796124E-03 6.685701013E-01
 1.201479197E+00 4.659837112E-03 6.705885530E-01
 1.201479316E+00 4.754772875E-03 6.726417542E-01
 1.201479316E+00 4.851642996E-03 6.747310162E-01
 1.201479316E+00 4.950487055E-03 6.768577099E-01
 1.201479316E+00 5.051344167E-03 6.790232658E-01
 1.201479316E+00 5.154256243E-03 6.812291145E-01
 1.201479316E+00 5.259265192E-03 6.834766865E-01
 1.201479435E+00 5.366413388E-03 6.857676506E-01
 1.201479435E+00 5.475744139E-03 6.881033778E-01
 1.201479435E+00 5.587302614E-03 6.904855371E-01
 1.201479435E+00 5.701133516E-03 6.929157376E-01
 1.201479435E+00 5.817283876E-03 6.953957081E-01
 1.201479554E+00 5.935800262E-03 6.979269981E-01
 1.201479554E+00 6.056731101E-03 7.005112767E-01
 1.201479554E+00 6.180125754E-03 7.031504512E-01
 1.201479554E+00 6.306034513E-03 7.058461905E-01
 1.201479554E+00 6.434508134E-03 7.086002231E-01
 1.201479673E+00 6.565599237E-03 7.114144564E-01
 1.201479673E+00 6.699360907E-03 7.142906785E-01
 1.201479673E+00 6.835847627E-03 7.172306180E-01
 1.201479673E+00 6.975115277E-03 7.202363014E-01
 1.201479793E+00 7.117220201E-03 7.233095169E-01
 1.201479793E+00 7.262219675E-03 7.264520526E-01
 1.201479793E+00 7.410173770E-03 7.296658754E-01
 1.201479793E+00 7.561142091E-03 7.329525948E-01
 1.201479912E+00 7.715185639E-03 7.363143563E-01
 1.201479912E+00 7.872368209E-03 7.397526503E-01
 1.201479912E+00 8.032752201E-03 7.432694435E-01
 1.201480031E+00 8.196404204E-03 7.468663454E-01
 1.201480031E+00 8.363390341E-03 7.505450249E-01
 1.201480031E+00 8.533777669E-03 7.543071508E-01
 1.201480031E+00 8.707636967E-03 7.581541538E-01
 1.201480150E+00 8.885038085E-03 7.620875835E-01
 1.201480150E+00 9.066053666E-03 7.661086917E-01
 1.201480150E+00 9.250756353E-03 7.702189088E-01
 1.201480269E+00 9.439222515E-03 7.744191289E-01
 1.201480269E+00 9.631528519E-03 7.787106037E-01
 1.201480269E+00 9.827752598E-03 7.831103802E-01
 1.201480389E+00 1.002797298E-02 7.876631618E-01
 1.201480389E+00 1.023227349E-02 7.924109101E-01
 1.201480389E+00 1.044073608E-02 7.973648906E-01
 1.201480508E+00 1.065344550E-02 8.025105000E-01
 1.201480508E+00 1.087048836E-02 8.078198433E-01
 1.201480627E+00 1.109195314E-02 8.132625818E-01
 1.201480627E+00 1.131793018E-02 8.188124299E-01
 1.201480627E+00 1.154851075E-02 8.244497180E-01
 1.201480746E+00 1.178378891E-02 8.301594853E-01
 1.201480746E+00 1.202385966E-02 8.359290957E-01
 1.201480865E+00 1.226882264E-02 8.417450786E-01
 1.201480865E+00 1.251877565E-02 8.475902081E-01
 1.201480985E+00 1.277382020E-02 8.534432650E-01
 1.201480985E+00 1.303406153E-02 8.592780232E-01
 1.201480985E+00 1.329960488E-02 8.650640845E-01
 1.201481104E+00 1.357055828E-02 8.707690239E-01
 1.201481104E+00 1.384703070E-02 8.763666153E-01
 1.201481223E+00 1.412913669E-02 8.818477392E-01
 1.201481223E+00 1.441698987E-02 8.872344494E-01
 1.201481342E+00 1.471070759E-02 8.925794363E-01
 1.201481342E+00 1.501040813E-02 8.979277015E-01
 1.201481462E+00 1.531621534E-02 9.032877088E-01
 1.201481581E+00 1.562825218E-02 9.086480141E-01
