VARIABLES = "x","y-y0","u"
 7.500000000E-01 2.823803425E-01 1.045044780E+00
 7.500000000E-01 2.881332934E-01 1.043870926E+00
 7.500000000E-01 2.940034270E-01 1.042717934E+00
 7.500000000E-01 2.999931276E-01 1.041585684E+00
 7.500000000E-01 3.061048985E-01 1.040474057E+00
 7.500000000E-01 3.123411536E-01 1.039383173E+00
 7.500000000E-01 3.187044859E-01 1.038313150E+00
 7.500000000E-01 3.251974285E-01 1.037263751E+00
 7.500000000E-01 3.318226933E-01 1.036235213E+00
 7.500000000E-01 3.385829031E-01 1.035227060E+00
 7.500000000E-01 3.454808295E-01 1.034239411E+00
 7.500000000E-01 3.525193036E-01 1.033272386E+00
 7.500000000E-01 3.597011864E-01 1.032325625E+00
 7.500000000E-01 3.670293689E-01 1.031399012E+00
 7.500000000E-01 3.745068610E-01 1.030492663E+00
 7.500000000E-01 3.821366727E-01 1.029606223E+00
 7.500000000E-01 3.899219334E-01 1.028739572E+00
 7.500000000E-01 3.978658020E-01 1.027892590E+00
 7.500000000E-01 4.059715271E-01 1.027064919E+00
 7.500000000E-01 4.142423570E-01 1.026256680E+00
 7.500000000E-01 4.226817191E-01 1.025467396E+00
 7.500000000E-01 4.312930107E-01 1.024697065E+00
 7.500000000E-01 4.400797188E-01 1.023945332E+00
 7.500000000E-01 4.490454495E-01 1.023212075E+00
 7.500000000E-01 4.581938386E-01 1.022496939E+00
 7.500000000E-01 4.675286412E-01 1.021799922E+00
 7.500000000E-01 4.770535827E-01 1.021120429E+00
 7.500000000E-01 4.867725968E-01 1.020458460E+00
 7.500000000E-01 4.966895580E-01 1.019813538E+00
 7.500000000E-01 5.068086386E-01 1.019185662E+00
 7.500000000E-01 5.171338320E-01 1.018574476E+00
 7.500000000E-01 5.276693702E-01 1.017979622E+00
 7.500000000E-01 5.384196043E-01 1.017400861E+00
 7.500000000E-01 5.493887663E-01 1.016837835E+00
 7.500000000E-01 5.605814457E-01 1.016290307E+00
 7.500000000E-01 5.720021725E-01 1.015758157E+00
 7.500000000E-01 5.836555958E-01 1.015240908E+00
 7.500000000E-01 5.955463648E-01 1.014738202E+00
 7.500000000E-01 6.076794267E-01 1.014250040E+00
 7.500000000E-01 6.200596690E-01 1.013775945E+00
 7.500000000E-01 6.326921582E-01 1.013315439E+00
 7.500000000E-01 6.455819607E-01 1.012868524E+00
 7.500000000E-01 6.587343812E-01 1.012434721E+00
 7.500000000E-01 6.721547842E-01 1.012013912E+00
 7.500000000E-01 6.858485341E-01 1.011605620E+00
 7.500000000E-01 6.998213530E-01 1.011209726E+00
 7.500000000E-01 7.140787840E-01 1.010825753E+00
 7.500000000E-01 7.286266685E-01 1.010453701E+00
 7.500000000E-01 7.434709668E-01 1.010092974E+00
 7.500000000E-01 7.586176991E-01 1.009743452E+00
 7.500000000E-01 7.740730047E-01 1.009404778E+00
 7.500000000E-01 7.898432016E-01 1.009076715E+00
 7.500000000E-01 8.059346080E-01 1.008759141E+00
 7.500000000E-01 8.223538995E-01 1.008451581E+00
 7.500000000E-01 8.391076922E-01 1.008153796E+00
 7.500000000E-01 8.562028408E-01 1.007865548E+00
 7.500000000E-01 8.736462593E-01 1.007586598E+00
 7.500000000E-01 8.914450407E-01 1.007316828E+00
 7.500000000E-01 9.096063972E-01 1.007055759E+00
 7.500000000E-01 9.281377792E-01 1.006803274E+00
 7.500000000E-01 9.470467567E-01 1.006559014E+00
 7.500000000E-01 9.663408399E-01 1.006322980E+00
 7.500000000E-01 9.860281348E-01 1.006094694E+00
 7.500000000E-01 1.006116509E+00 1.005874038E+00
 7.500000000E-01 1.026614070E+00 1.005660892E+00
 7.500000000E-01 1.047529340E+00 1.005454779E+00
 7.500000000E-01 1.068870544E+00 1.005255699E+00
 7.500000000E-01 1.090646625E+00 1.005063415E+00
 7.500000000E-01 1.112866402E+00 1.004877687E+00
 7.500000000E-01 1.135538816E+00 1.004698277E+00
 7.500000000E-01 1.158673048E+00 1.004525065E+00
 7.500000000E-01 1.182278752E+00 1.004357696E+00
 7.500000000E-01 1.206365228E+00 1.004196286E+00
 7.500000000E-01 1.230942488E+00 1.004040360E+00
 7.500000000E-01 1.256020427E+00 1.003889918E+00
 7.500000000E-01 1.281609297E+00 1.003744841E+00
 7.500000000E-01 1.307719469E+00 1.003604889E+00
 7.500000000E-01 1.334361672E+00 1.003469706E+00
 7.500000000E-01 1.361546636E+00 1.003339291E+00
 7.500000000E-01 1.389285326E+00 1.003213525E+00
 7.500000000E-01 1.417589188E+00 1.003092408E+00
 7.500000000E-01 1.446469784E+00 1.002975464E+00
 7.500000000E-01 1.475938678E+00 1.002862692E+00
 7.500000000E-01 1.506007910E+00 1.002753973E+00
 7.500000000E-01 1.536689758E+00 1.002649307E+00
 7.500000000E-01 1.567996740E+00 1.002548218E+00
 7.500000000E-01 1.599941492E+00 1.002450943E+00
 7.500000000E-01 1.632537007E+00 1.002357244E+00
 7.500000000E-01 1.665796638E+00 1.002266884E+00
 7.500000000E-01 1.699733853E+00 1.002179861E+00
 7.500000000E-01 1.734362483E+00 1.002095938E+00
 7.500000000E-01 1.769696712E+00 1.002015114E+00
 7.500000000E-01 1.805750608E+00 1.001937509E+00
 7.500000000E-01 1.842539191E+00 1.001862526E+00
 7.500000000E-01 1.880077124E+00 1.001790524E+00
 7.500000000E-01 1.918379903E+00 1.001721144E+00
 7.500000000E-01 1.957463026E+00 1.001654267E+00
 7.500000000E-01 1.997342348E+00 1.001590014E+00
 7.500000000E-01 2.038034201E+00 1.001528263E+00
 7.500000000E-01 2.079555035E+00 1.001468778E+00
 7.500000000E-01 2.121921778E+00 1.001411438E+00
 7.500000000E-01 2.165151596E+00 1.001356483E+00
 7.500000000E-01 2.209262133E+00 1.001303554E+00
 7.500000000E-01 2.254271507E+00 1.001252770E+00
 7.500000000E-01 2.300197601E+00 1.001203775E+00
 7.500000000E-01 2.347059488E+00 1.001156807E+00
 7.500000000E-01 2.394876242E+00 1.001111746E+00
 7.500000000E-01 2.443666935E+00 1.001068473E+00
 7.500000000E-01 2.493451595E+00 1.001026869E+00
 7.500000000E-01 2.544250727E+00 1.000987053E+00
 7.500000000E-01 2.596084595E+00 1.000948668E+00
 7.500000000E-01 2.648974657E+00 1.000911951E+00
 7.500000000E-01 2.702942133E+00 1.000876784E+00
 7.500000000E-01 2.758009195E+00 1.000843167E+00
 7.500000000E-01 2.814198017E+00 1.000810862E+00
 7.500000000E-01 2.871531487E+00 1.000779867E+00
 7.500000000E-01 2.930033207E+00 1.000750303E+00
 7.500000000E-01 2.989726782E+00 1.000722170E+00
 7.500000000E-01 3.050636292E+00 1.000695109E+00
 7.500000000E-01 3.112786770E+00 1.000669360E+00
 7.500000000E-01 3.176203728E+00 1.000644803E+00
 7.500000000E-01 3.240912437E+00 1.000621438E+00
 7.500000000E-01 3.306939363E+00 1.000599265E+00
 7.500000000E-01 3.374311686E+00 1.000578165E+00
 7.500000000E-01 3.443056345E+00 1.000558138E+00
 7.500000000E-01 3.513201714E+00 1.000539184E+00
 7.500000000E-01 3.584775925E+00 1.000521302E+00
 7.500000000E-01 3.657808542E+00 1.000504613E+00
 7.500000000E-01 3.732329130E+00 1.000488758E+00
 7.500000000E-01 3.808367729E+00 1.000473976E+00
 7.500000000E-01 3.885955572E+00 1.000460267E+00
 7.500000000E-01 3.965123892E+00 1.000447392E+00
 7.500000000E-01 4.045905113E+00 1.000435710E+00
 7.500000000E-01 4.128332138E+00 1.000424862E+00
 7.500000000E-01 4.212438583E+00 1.000415206E+00
 7.500000000E-01 4.298258781E+00 1.000406504E+00
 7.500000000E-01 4.385827065E+00 1.000398874E+00
 7.500000000E-01 4.475179195E+00 1.000392318E+00
 7.500000000E-01 4.566351891E+00 1.000386715E+00
 7.500000000E-01 4.659382343E+00 1.000382423E+00
 7.500000000E-01 4.754307747E+00 1.000379205E+00
 7.500000000E-01 4.851167202E+00 1.000377417E+00
 7.500000000E-01 4.949999809E+00 1.000376701E+00
ZONE T="x=1.20148"
 1.201478243E+00 0.000000000E+00 0.000000000E+00
 1.201478243E+00 4.999999987E-07 1.792828436E-03
 1.201478243E+00 1.000203383E-06 3.586198669E-03
 1.201478243E+00 1.500813596E-06 5.380840041E-03
 1.201478243E+00 2.002034307E-06 7.177481428E-03
 1.201478243E+00 2.504069471E-06 8.976854384E-03
 1.201478243E+00 3.007123041E-06 1.077968720E-02
 1.201478243E+00 3.511400109E-06 1.258671470E-02
 1.201478243E+00 4.017105312E-06 1.439866982E-02
 1.201478243E+00 4.524444648E-06 1.621628553E-02
 1.201478243E+00 5.033624348E-06 1.804030128E-02
 1.201478243E+00 5.544851319E-06 1.987145469E-02
 1.201478243E+00 6.058334293E-06 2.171049267E-02
 1.201478243E+00 6.574281088E-06 2.355815470E-02
 1.201478243E+00 7.092902251E-06 2.541518770E-02
 1.201478243E+00 7.614408787E-06 2.728234790E-02
 1.201478243E+00 8.139012607E-06 2.916038223E-02
 1.201478243E+00 8.666926988E-06 3.105005622E-02
 1.201478243E+00 9.198367479E-06 3.295212984E-02
 1.201478243E+00 9.733548723E-06 3.486736491E-02
 1.201478243E+00 1.027268991E-05 3.679653630E-02
 1.201478243E+00 1.081600931E-05 3.874041513E-02
 1.201478243E+00 1.136372885E-05 4.069978371E-02
 1.201478243E+00 1.191607043E-05 4.267541692E-02
 1.201478243E+00 1.247325872E-05 4.466811568E-02
 1.201478243E+00 1.303552108E-05 4.667866603E-02
 1.201478243E+00 1.360308670E-05 4.870785773E-02
 1.201478243E+00 1.417618478E-05 5.075649917E-02
 1.201478243E+00 1.475504905E-05 5.282539502E-02
 1.201478243E+00 1.533991599E-05 5.491535738E-02
 1.201478243E+00 1.593102206E-05 5.702718720E-02
 1.201478243E+00 1.652860919E-05 5.916172266E-02
 1.201478243E+00 1.713291931E-05 6.131976098E-02
 1.201478243E+00 1.774419979E-05 6.350212544E-02
 1.201478243E+00 1.836269621E-05 6.570965797E-02
 1.201478243E+00 1.898866321E-05 6.794316322E-02
 1.201478243E+00 1.962235365E-05 7.020346820E-02
 1.201478243E+00 2.026402581E-05 7.249138504E-02
 1.201478243E+00 2.091394163E-05 7.480776310E-02
 1.201478243E+00 2.157236304E-05 7.715337723E-02
 1.201478243E+00 2.223956108E-05 7.952905446E-02
 1.201478243E+00 2.291580495E-05 8.193559200E-02
 1.201478243E+00 2.360136932E-05 8.437376469E-02
 1.201478243E+00 2.429653614E-05 8.684435487E-02
 1.201478243E+00 2.500158553E-05 8.934811503E-02
 1.201478243E+00 2.571680307E-05 9.188577533E-02
 1.201478243E+00 2.644248343E-05 9.445807338E-02
 1.201478243E+00 2.717891948E-05 9.706564993E-02
 1.201478243E+00 2.792640953E-05 9.970919043E-02
 1.201478243E+00 2.868526099E-05 1.023892984E-01
 1.201478243E+00 2.945577944E-05 1.051065326E-01
 1.201478243E+00 3.023828140E-05 1.078614146E-01
 1.201478243E+00 3.103308336E-05 1.106544212E-01
 1.201478243E+00 3.184050729E-05 1.134859473E-01
 1.201478243E+00 3.266088243E-05 1.163563281E-01
 1.201478243E+00 3.349454346E-05 1.192658246E-01
 1.201478243E+00 3.434183236E-05 1.222146004E-01
 1.201478243E+00 3.520308746E-05 1.252027452E-01
 1.201478243E+00 3.607866165E-05 1.282302588E-01
 1.201478243E+00 3.696891145E-05 1.312969923E-01
 1.201478243E+00 3.787420064E-05 1.344027370E-01
 1.201478243E+00 3.879489668E-05 1.375471205E-01
 1.201478243E+00 3.973137063E-05 1.407296658E-01
 1.201478243E+00 4.068400813E-05 1.439497769E-01
 1.201478243E+00 4.165319478E-05 1.472066790E-01
 1.201478243E+00 4.263932351E-05 1.504995078E-01
 1.201478243E+00 4.364279812E-05 1.538272202E-01
 1.201478243E+00 4.466402606E-05 1.571886539E-01
 1.201478243E+00 4.570341844E-05 1.605825275E-01
 1.201478243E+00 4.676140452E-05 1.640073657E-01
 1.201478243E+00 4.783841359E-05 1.674615592E-01
 1.201478243E+00 4.893487858E-05 1.709435135E-01
 1.201478243E+00 5.005125058E-05 1.744513363E-01
 1.201478243E+00 5.118798072E-05 1.779831648E-01
 1.201478243E+00 5.234553100E-05 1.815369427E-01
 1.201478243E+00 5.352437802E-05 1.851105988E-01
 1.201478243E+00 5.472499470E-05 1.887020469E-01
 1.201478243E+00 5.594787217E-05 1.923090369E-01
 1.201478243E+00 5.719350884E-05 1.959293485E-01
 1.201478243E+00 5.846241038E-05 1.995607615E-01
 1.201478243E+00 5.975508975E-05 2.032010555E-01
 1.201478243E+00 6.107207446E-05 2.068479955E-01
 1.201478243E+00 6.241390656E-05 2.104993761E-01
 1.201478243E+00 6.378112448E-05 2.141530812E-01
 1.201478243E+00 6.517428847E-05 2.178070247E-01
 1.201478243E+00 6.659396604E-05 2.214591503E-01
 1.201478243E+00 6.804072473E-05 2.251076400E-01
 1.201478243E+00 6.951516116E-05 2.287505418E-01
 1.201478243E+00 7.101787924E-05 2.323861271E-01
 1.201478243E+00 7.254948287E-05 2.360128015E-01
 1.201478243E+00 7.411059778E-05 2.396290004E-01
 1.201478243E+00 7.570186426E-05 2.432332337E-01
 1.201478243E+00 7.732391532E-05 2.468242496E-01
 1.201478243E+00 7.897742034E-05 2.504008114E-01
 1.201478243E+00 8.066305600E-05 2.539617419E-01
 1.201478243E+00 8.238149894E-05 2.575061023E-01
 1.201478243E+00 8.413345495E-05 2.610329092E-01
 1.201478243E+00 8.591963706E-05 2.645414472E-01
 1.201478243E+00 8.774075832E-05 2.680309117E-01
 1.201478243E+00 8.959758270E-05 2.715015113E-01
 1.201478243E+00 9.149084508E-05 2.749549150E-01
 1.201478243E+00 9.342132398E-05 2.783927023E-01
 1.201478243E+00 9.538980521E-05 2.818150222E-01
 1.201478243E+00 9.739708912E-05 2.852212191E-01
 1.201478243E+00 9.944399062E-05 2.886104286E-01
 1.201478243E+00 1.015313392E-04 2.919819951E-01
 1.201478243E+00 1.036599933E-04 2.953351736E-01
 1.201478243E+00 1.058308117E-04 2.986693084E-01
 1.201478243E+00 1.080446746E-04 3.019838333E-01
 1.201478243E+00 1.103024915E-04 3.052781820E-01
 1.201478243E+00 1.126051793E-04 3.085518479E-01
 1.201478243E+00 1.149536620E-04 3.118043840E-01
 1.201478243E+00 1.173489145E-04 3.150353134E-01
 1.201478243E+00 1.197918973E-04 3.182444274E-01
 1.201478243E+00 1.222835999E-04 3.214312792E-01
 1.201478243E+00 1.248250628E-04 3.245955706E-01
 1.201478243E+00 1.274172828E-04 3.277370930E-01
 1.201478243E+00 1.300613367E-04 3.308556974E-01
 1.201478243E+00 1.327583013E-04 3.339510858E-01
 1.201478243E+00 1.355092681E-04 3.370232582E-01
 1.201478243E+00 1.383153576E-04 3.400719464E-01
 1.201478243E+00 1.411777048E-04 3.430972099E-01
 1.201478362E+00 1.440974738E-04 3.460989892E-01
 1.201478362E+00 1.470758725E-04 3.490771353E-01
 1.201478362E+00 1.501140796E-04 3.520317674E-01
 1.201478362E+00 1.532133610E-04 3.549628258E-01
 1.201478362E+00 1.563749538E-04 3.578704000E-01
 1.201478362E+00 1.596001675E-04 3.607545495E-01
 1.201478362E+00 1.628902974E-04 3.636152744E-01
 1.201478362E+00 1.662466966E-04 3.664526343E-01
 1.201478362E+00 1.696707041E-04 3.692668080E-01
 1.201478362E+00 1.731637312E-04 3.720578253E-01
 1.201478362E+00 1.767272042E-04 3.748257458E-01
 1.201478362E+00 1.803625637E-04 3.775706887E-01
 1.201478362E+00 1.840712794E-04 3.802927136E-01
 1.201478362E+00 1.878548792E-04 3.829920590E-01
 1.201478362E+00 1.917148911E-04 3.856686056E-01
 1.201478362E+00 1.956528868E-04 3.883225024E-01
 1.201478362E+00 1.996704668E-04 3.909539580E-01
 1.201478362E+00 2.037692757E-04 3.935629129E-01
 1.201478362E+00 2.079509577E-04 3.961497545E-01
 1.201478362E+00 2.122172300E-04 3.987149000E-01
 1.201478362E+00 2.165698388E-04 4.012596011E-01
 1.201478362E+00 2.210105304E-04 4.037855864E-01
 1.201478362E+00 2.255411237E-04 4.062942863E-01
 1.201478362E+00 2.301634668E-04 4.087861776E-01
 1.201478362E+00 2.348794369E-04 4.112613797E-01
 1.201478362E+00 2.396909404E-04 4.137202501E-01
 1.201478362E+00 2.445999417E-04 4.161628783E-01
 1.201478362E+00 2.496084489E-04 4.185894728E-01
 1.201478362E+00 2.547184704E-04 4.210002720E-01
 1.201478362E+00 2.599321306E-04 4.233953953E-01
 1.201478362E+00 2.652514959E-04 4.257750213E-01
 1.201478362E+00 2.706787782E-04 4.281393886E-01
 1.201478362E+00 2.762161603E-04 4.304886162E-01
 1.201478362E+00 2.818659123E-04 4.328229427E-01
 1.201478362E+00 2.876303042E-04 4.351423979E-01
 1.201478362E+00 2.935116936E-04 4.374471903E-01
 1.201478362E+00 2.995124669E-04 4.397375584E-01
 1.201478362E+00 3.056350979E-04 4.420135617E-01
 1.201478362E+00 3.118820314E-04 4.442753792E-01
 1.201478362E+00 3.182558285E-04 4.465230703E-01
 1.201478362E+00 3.247591085E-04 4.487568140E-01
 1.201478362E+00 3.313944617E-04 4.509768188E-01
 1.201478362E+00 3.381646238E-04 4.531831145E-01
 1.201478362E+00 3.450723598E-04 4.553758502E-01
 1.201478362E+00 3.521204344E-04 4.575551152E-01
 1.201478362E+00 3.593117581E-04 4.597210884E-01
 1.201478362E+00 3.666492412E-04 4.618738592E-01
 1.201478362E+00 3.741358523E-04 4.640134573E-01
 1.201478362E+00 3.817746765E-04 4.661399722E-01
 1.201478362E+00 3.895687696E-04 4.682536721E-01
 1.201478362E+00 3.975213331E-04 4.703544974E-01
 1.201478362E+00 4.056355974E-04 4.724425375E-01
 1.201478362E+00 4.139148805E-04 4.745179415E-01
 1.201478362E+00 4.223625001E-04 4.765807986E-01
 1.201478362E+00 4.309819487E-04 4.786311090E-01
 1.201478362E+00 4.397767188E-04 4.806690216E-01
 1.201478362E+00 4.487503611E-04 4.826946259E-01
 1.201478362E+00 4.579065426E-04 4.847079217E-01
 1.201478362E+00 4.672489886E-04 4.867090285E-01
 1.201478362E+00 4.767814826E-04 4.886980057E-01
 1.201478362E+00 4.865079245E-04 4.906749427E-01
 1.201478362E+00 4.964323016E-04 4.926398695E-01
 1.201478362E+00 5.065585719E-04 4.945929050E-01
 1.201478362E+00 5.168908974E-04 4.965339899E-01
 1.201478362E+00 5.274334690E-04 4.984633327E-01
 1.201478362E+00 5.381905939E-04 5.003809333E-01
 1.201478362E+00 5.491666379E-04 5.022868514E-01
 1.201478362E+00 5.603660829E-04 5.041811466E-01
 1.201478362E+00 5.717934691E-04 5.060638785E-01
 1.201478362E+00 5.834534531E-04 5.079351664E-01
 1.201478362E+00 5.953507498E-04 5.097949505E-01
 1.201478362E+00 6.074902485E-04 5.116434097E-01
 1.201478362E+00 6.198768388E-04 5.134806037E-01
 1.201478362E+00 6.325155264E-04 5.153065324E-01
 1.201478362E+00 6.454115501E-04 5.171212554E-01
 1.201478362E+00 6.585700903E-04 5.189249516E-01
 1.201478362E+00 6.719965604E-04 5.207176208E-01
 1.201478362E+00 6.856963155E-04 5.224993229E-01
 1.201478362E+00 6.996750599E-04 5.242701173E-01
 1.201478362E+00 7.139383815E-04 5.260301232E-01
 1.201478481E+00 7.284921012E-04 5.277794600E-01
 1.201478481E+00 7.433421561E-04 5.295181274E-01
 1.201478481E+00 7.584945997E-04 5.312463045E-01
 1.201478481E+00 7.739555440E-04 5.329639912E-01
 1.201478481E+00 7.897313335E-04 5.346713066E-01
 1.201478481E+00 8.058283711E-04 5.363683701E-01
 1.201478481E+00 8.222531760E-04 5.380553007E-01
 1.201478481E+00 8.390124422E-04 5.397321582E-01
 1.201478481E+00 8.561130380E-04 5.413990617E-01
 1.201478481E+00 8.735618321E-04 5.430562496E-01
 1.201478481E+00 8.913659840E-04 5.447036624E-01
 1.201478481E+00 9.095327114E-04 5.463414788E-01
 1.201478481E+00 9.280694067E-04 5.479699373E-01
 1.201478481E+00 9.469836368E-04 5.495890379E-01
 1.201478481E+00 9.662830271E-04 5.511990190E-01
 1.201478481E+00 9.859754937E-04 5.527999401E-01
 1.201478481E+00 1.006069011E-03 5.543920994E-01
 1.201478481E+00 1.026571845E-03 5.559754968E-01
 1.201478481E+00 1.047492144E-03 5.575503111E-01
 1.201478481E+00 1.068838639E-03 5.591168404E-01
 1.201478481E+00 1.090619829E-03 5.606752038E-01
 1.201478481E+00 1.112844679E-03 5.622255206E-01
 1.201478481E+00 1.135522267E-03 5.637680888E-01
 1.201478481E+00 1.158661675E-03 5.653029680E-01
 1.201478481E+00 1.182272448E-03 5.668305159E-01
 1.201478481E+00 1.206364017E-03 5.683508515E-01
 1.201478481E+00 1.230946393E-03 5.698642135E-01
 1.201478481E+00 1.256029471E-03 5.713708401E-01
 1.201478481E+00 1.281623496E-03 5.728709102E-01
 1.201478601E+00 1.307738828E-03 5.743647218E-01
 1.201478601E+00 1.334386063E-03 5.758525133E-01
 1.201478601E+00 1.361576142E-03 5.773345232E-01
 1.201478601E+00 1.389320125E-03 5.788110495E-01
 1.201478601E+00 1.417629072E-03 5.802822709E-01
 1.201478601E+00 1.446514856E-03 5.817485452E-01
 1.201478601E+00 1.475988887E-03 5.832101107E-01
 1.201478601E+00 1.506063389E-03 5.846672654E-01
 1.201478601E+00 1.536750467E-03 5.861203074E-01
 1.201478601E+00 1.568062697E-03 5.875695944E-01
 1.201478601E+00 1.600012765E-03 5.890153646E-01
 1.201478601E+00 1.632613712E-03 5.904579759E-01
 1.201478601E+00 1.665878692E-03 5.918977261E-01
 1.201478601E+00 1.699821325E-03 5.933349729E-01
 1.201478601E+00 1.734455349E-03 5.947701931E-01
 1.201478601E+00 1.769794966E-03 5.962035656E-01
 1.201478601E+00 1.805854496E-03 5.976354480E-01
 1.201478601E+00 1.842648489E-03 5.990663767E-01
 1.201478720E+00 1.880192081E-03 6.004965305E-01
 1.201478720E+00 1.918500522E-03 6.019265056E-01
 1.201478720E+00 1.957589295E-03 6.033564806E-01
 1.201478720E+00 1.997474348E-03 6.047871113E-01
 1.201478720E+00 2.038171981E-03 6.062186360E-01
 1.201478720E+00 2.079698723E-03 6.076515913E-01
 1.201478720E+00 2.122071339E-03 6.090863347E-01
 1.201478720E+00 2.165307058E-03 6.105233431E-01
 1.201478720E+00 2.209423808E-03 6.119630933E-01
 1.201478720E+00 2.254439052E-03 6.134061217E-01
 1.201478720E+00 2.300371416E-03 6.148527861E-01
 1.201478720E+00 2.347239526E-03 6.163036823E-01
 1.201478720E+00 2.395062475E-03 6.177592874E-01
 1.201478839E+00 2.443859586E-03 6.192201376E-01
 1.201478839E+00 2.493650885E-03 6.206867695E-01
 1.201478839E+00 2.544456394E-03 6.221596599E-01
 1.201478839E+00 2.596297069E-03 6.236394644E-01
 1.201478839E+00 2.649193862E-03 6.251267195E-01
 1.201478839E+00 2.703167964E-03 6.266221404E-01
 1.201478839E+00 2.758241957E-03 6.281262040E-01
 1.201478839E+00 2.814437728E-03 6.296393871E-01
 1.201478839E+00 2.871778561E-03 6.311626434E-01
 1.201478839E+00 2.930287272E-03 6.326964498E-01
 1.201478839E+00 2.989988076E-03 6.342416406E-01
 1.201478958E+00 3.050905187E-03 6.357986331E-01
 1.201478958E+00 3.113063052E-03 6.373684406E-01
 1.201478958E+00 3.176487517E-03 6.389515400E-01
 1.201478958E+00 3.241203958E-03 6.405487657E-01
 1.201478958E+00 3.307238920E-03 6.421610117E-01
 1.201478958E+00 3.374618944E-03 6.437890530E-01
 1.201478958E+00 3.443371970E-03 6.454335451E-01
 1.201478958E+00 3.513525473E-03 6.470954418E-01
 1.201479077E+00 3.585108090E-03 6.487756371E-01
 1.201479077E+00 3.658149159E-03 6.504749656E-01
 1.201479077E+00 3.732678248E-03 6.521943212E-01
 1.201479077E+00 3.808725858E-03 6.539347172E-01
 1.201479077E+00 3.886322491E-03 6.556971073E-01
 1.201479077E+00 3.965499811E-03 6.574824452E-01
 1.201479077E+00 4.046290647E-03 6.592916846E-01
 1.201479077E+00 4.128727131E-03 6.611258984E-01
 1.201479197E+00 4.212843254E-03 6.629865170E-01
 1.201479197E+00 4.298672546E-03 6.648740768E-01
 1.201479197E+00 4.386250861E-03 6.667901278E-01
 1.201479197E+00 4.475613125E-03 6.687356234E-01
 1.201479197E+00 4.566796124E-03 6.707119346E-01
 1.201479197E+00 4.659837112E-03 6.727201939E-01
 1.201479316E+00 4.754772875E-03 6.747617722E-01
 1.201479316E+00 4.851642996E-03 6.768378615E-01
 1.201479316E+00 4.950487055E-03 6.789498329E-01
 1.201479316E+00 5.051344167E-03 6.810990572E-01
 1.201479316E+00 5.154256243E-03 6.832870245E-01
 1.201479316E+00 5.259265192E-03 6.855150461E-01
 1.201479435E+00 5.366413388E-03 6.877845526E-01
 1.201479435E+00 5.475744139E-03 6.900972128E-01
 1.201479435E+00 5.587302614E-03 6.924546361E-01
 1.201479435E+00 5.701133516E-03 6.948581338E-01
 1.201479435E+00 5.817283876E-03 6.973094344E-01
 1.201479554E+00 5.935800262E-03 6.998102665E-01
 1.201479554E+00 6.056731101E-03 7.023620605E-01
 1.201479554E+00 6.180125754E-03 7.049667835E-01
 1.201479554E+00 6.306034513E-03 7.076260448E-01
 1.201479554E+00 6.434508134E-03 7.103415728E-01
 1.201479673E+00 6.565599237E-03 7.131150961E-01
 1.201479673E+00 6.699360907E-03 7.159485817E-01
 1.201479673E+00 6.835847627E-03 7.188436985E-01
 1.201479673E+00 6.975115277E-03 7.218021750E-01
 1.201479793E+00 7.117220201E-03 7.248261571E-01
 1.201479793E+00 7.262219675E-03 7.279171944E-01
 1.201479793E+00 7.410173770E-03 7.310772538E-01
 1.201479793E+00 7.561142091E-03 7.343083024E-01
 1.201479912E+00 7.715185639E-03 7.376119494E-01
 1.201479912E+00 7.872368209E-03 7.409899831E-01
 1.201479912E+00 8.032752201E-03 7.444444895E-01
 1.201480031E+00 8.196404204E-03 7.479769588E-01
 1.201480031E+00 8.363390341E-03 7.515894771E-01
 1.201480031E+00 8.533777669E-03 7.552832961E-01
 1.201480031E+00 8.707636967E-03 7.590603232E-01
 1.201480150E+00 8.885038085E-03 7.629313469E-01
 1.201480150E+00 9.066053666E-03 7.669261098E-01
 1.201480150E+00 9.250756353E-03 7.710764408E-01
 1.201480269E+00 9.439222515E-03 7.753944993E-01
 1.201480269E+00 9.631528519E-03 7.798732519E-01
 1.201480269E+00 9.827752598E-03 7.844966054E-01
 1.201480389E+00 1.002797298E-02 7.892485857E-01
 1.201480389E+00 1.023227349E-02 7.941181660E-01
 1.201480389E+00 1.044073608E-02 7.991007566E-01
 1.201480508E+00 1.065344550E-02 8.041967154E-01
 1.201480508E+00 1.087048836E-02 8.094090223E-01
 1.201480627E+00 1.109195314E-02 8.147403598E-01
 1.201480627E+00 1.131793018E-02 8.201909065E-01
 1.201480627E+00 1.154851075E-02 8.257569075E-01
 1.201480746E+00 1.178378891E-02 8.314297199E-01
 1.201480746E+00 1.202385966E-02 8.371955156E-01
 1.201480865E+00 1.226882264E-02 8.430340886E-01
 1.201480865E+00 1.251877565E-02 8.489190340E-01
 1.201480985E+00 1.277382020E-02 8.548160791E-01
 1.201480985E+00 1.303406153E-02 8.606830239E-01
 1.201480985E+00 1.329960488E-02 8.664727807E-01
 1.201481104E+00 1.357055828E-02 8.721414804E-01
 1.201481104E+00 1.384703070E-02 8.776572943E-01
 1.201481223E+00 1.412913669E-02 8.830073476E-01
 1.201481223E+00 1.441698987E-02 8.882023096E-01
 1.201481342E+00 1.471070759E-02 8.932882547E-01
 1.201481342E+00 1.501040813E-02 8.983319402E-01
 1.201481462E+00 1.531621534E-02 9.033727646E-01
 1.201481581E+00 1.562825218E-02 9.084131718E-01
